Method,numP,Width,Height,Ratio,Sample,Time_s,Status,Attempts,Rejects
SSI,314,50,50,0.390,68,0.177,Completed,1670,1356
SSI,314,50,50,0.390,69,0.200,Completed,1821,1507
SSI,314,50,50,0.390,70,0.169,Completed,1555,1241
SSI,314,50,50,0.390,71,0.210,Completed,1842,1528
SSI,314,50,50,0.390,72,0.198,Completed,1637,1323
SSI,314,50,50,0.390,73,0.212,Completed,1860,1546
SSI,314,50,50,0.390,74,0.228,Completed,1941,1627
SSI,314,50,50,0.390,75,0.203,Completed,1735,1421
SSI,314,50,50,0.390,76,0.217,Completed,1954,1640
SSI,314,50,50,0.390,77,0.228,Completed,1956,1642
SSI,314,50,50,0.390,78,0.191,Completed,1725,1411
SSI,314,50,50,0.390,79,0.175,Completed,1533,1219
SSI,314,50,50,0.390,80,0.168,Completed,1543,1229
SSI,314,50,50,0.390,81,0.231,Completed,1778,1464
SSI,314,50,50,0.390,82,0.212,Completed,1822,1508
SSI,314,50,50,0.390,83,0.179,Completed,1547,1233
SSI,314,50,50,0.390,84,0.209,Completed,1764,1450
SSI,314,50,50,0.390,85,0.245,Completed,1942,1628
SSI,314,50,50,0.390,86,0.246,Completed,2052,1738
SSI,314,50,50,0.390,87,0.191,Completed,1612,1298
SSI,314,50,50,0.390,88,0.205,Completed,1615,1301
SSI,314,50,50,0.390,89,0.223,Completed,1778,1464
SSI,314,50,50,0.390,90,0.207,Completed,1837,1523
SSI,314,50,50,0.390,91,0.180,Completed,1635,1321
SSI,314,50,50,0.390,92,0.191,Completed,1646,1332
SSI,314,50,50,0.390,93,0.177,Completed,1555,1241
SSI,314,50,50,0.390,94,0.223,Completed,2065,1751
SSI,314,50,50,0.390,95,0.181,Completed,1634,1320
SSI,314,50,50,0.390,96,0.176,Completed,1750,1436
SSI,314,50,50,0.390,97,0.189,Completed,1815,1501
SSI,314,50,50,0.390,98,0.164,Completed,1569,1255
SSI,314,50,50,0.390,99,0.180,Completed,1803,1489
SSI,314,50,50,0.400,0,0.290,Completed,2210,1896
SSI,314,50,50,0.400,1,0.320,Completed,2784,2470
SSI,314,50,50,0.400,2,0.292,Completed,2628,2314
SSI,314,50,50,0.400,3,0.276,Completed,2472,2158
SSI,314,50,50,0.400,4,0.264,Completed,2431,2117
SSI,314,50,50,0.400,5,0.358,Completed,2283,1969
SSI,314,50,50,0.400,6,0.269,Completed,2333,2019
SSI,314,50,50,0.400,7,0.241,Completed,2205,1891
SSI,314,50,50,0.400,8,0.231,Completed,2121,1807
SSI,314,50,50,0.400,9,0.222,Completed,1998,1684
SSI,314,50,50,0.400,10,0.252,Completed,2207,1893
SSI,314,50,50,0.400,11,0.248,Completed,2047,1733
SSI,314,50,50,0.400,12,0.237,Completed,2172,1858
SSI,314,50,50,0.400,13,0.295,Completed,2665,2351
SSI,314,50,50,0.400,14,0.173,Completed,1667,1353
SSI,314,50,50,0.400,15,0.253,Completed,2322,2008
SSI,314,50,50,0.400,16,0.252,Completed,2284,1970
SSI,314,50,50,0.400,17,0.190,Completed,1790,1476
SSI,314,50,50,0.400,18,0.184,Completed,1833,1519
SSI,314,50,50,0.400,19,0.267,Completed,2357,2043
SSI,314,50,50,0.400,20,0.254,Completed,2151,1837
SSI,314,50,50,0.400,21,0.310,Completed,2526,2212
SSI,314,50,50,0.400,22,0.243,Completed,2085,1771
SSI,314,50,50,0.400,23,0.262,Completed,1923,1609
SSI,314,50,50,0.400,24,0.266,Completed,2204,1890
SSI,314,50,50,0.400,25,0.281,Completed,2490,2176
SSI,314,50,50,0.400,26,0.367,Completed,2396,2082
SSI,314,50,50,0.400,27,0.231,Completed,2000,1686
SSI,314,50,50,0.400,28,0.240,Completed,1878,1564
SSI,314,50,50,0.400,29,0.279,Completed,2495,2181
SSI,314,50,50,0.400,30,0.296,Completed,2559,2245
SSI,314,50,50,0.400,31,0.312,Completed,2520,2206
SSI,314,50,50,0.400,32,0.303,Completed,2234,1920
SSI,314,50,50,0.400,33,0.259,Completed,2117,1803
SSI,314,50,50,0.400,34,0.270,Completed,2179,1865
SSI,314,50,50,0.400,35,0.285,Completed,2371,2057
SSI,314,50,50,0.400,36,0.298,Completed,2477,2163
SSI,314,50,50,0.400,37,0.287,Completed,2360,2046
SSI,314,50,50,0.400,38,0.268,Completed,2308,1994
SSI,314,50,50,0.400,39,0.232,Completed,2092,1778
SSI,314,50,50,0.400,40,0.305,Completed,2586,2272
SSI,314,50,50,0.400,41,0.238,Completed,2022,1708
SSI,314,50,50,0.400,42,0.340,Completed,2899,2585
SSI,314,50,50,0.400,43,0.221,Completed,1929,1615
SSI,314,50,50,0.400,44,0.248,Completed,2065,1751
SSI,314,50,50,0.400,45,0.389,Completed,2819,2505
SSI,314,50,50,0.400,46,0.240,Completed,2256,1942
SSI,314,50,50,0.400,47,0.249,Completed,1998,1684
SSI,314,50,50,0.400,48,0.197,Completed,1857,1543
SSI,314,50,50,0.400,49,0.251,Completed,2419,2105
SSI,314,50,50,0.400,50,0.262,Completed,2353,2039
SSI,314,50,50,0.400,51,0.195,Completed,1924,1610
SSI,314,50,50,0.400,52,0.247,Completed,2042,1728
SSI,314,50,50,0.400,53,0.311,Completed,2751,2437
SSI,314,50,50,0.400,54,0.250,Completed,2125,1811
SSI,314,50,50,0.400,55,0.244,Completed,2158,1844
SSI,314,50,50,0.400,56,0.288,Completed,2566,2252
SSI,314,50,50,0.400,57,0.182,Completed,1722,1408
SSI,314,50,50,0.400,58,0.252,Completed,2324,2010
SSI,314,50,50,0.400,59,0.252,Completed,2383,2069
SSI,314,50,50,0.400,60,0.278,Completed,2541,2227
SSI,314,50,50,0.400,61,0.198,Completed,1888,1574
SSI,314,50,50,0.400,62,0.198,Completed,1994,1680
SSI,314,50,50,0.400,63,0.224,Completed,2073,1759
SSI,314,50,50,0.400,64,0.171,Completed,1677,1363
SSI,314,50,50,0.400,65,0.217,Completed,2087,1773
SSI,314,50,50,0.400,66,0.224,Completed,1851,1537
SSI,314,50,50,0.400,67,0.277,Completed,2366,2052
SSI,314,50,50,0.400,68,0.237,Completed,2255,1941
SSI,314,50,50,0.400,69,0.317,Completed,2794,2480
SSI,314,50,50,0.400,70,0.248,Completed,2314,2000
SSI,314,50,50,0.400,71,0.253,Completed,2435,2121
SSI,314,50,50,0.400,72,0.270,Completed,2397,2083
SSI,314,50,50,0.400,73,0.225,Completed,2074,1760
SSI,314,50,50,0.400,74,0.242,Completed,2239,1925
SSI,314,50,50,0.400,75,0.230,Completed,2081,1767
SSI,314,50,50,0.400,76,0.248,Completed,2312,1998
SSI,314,50,50,0.400,77,0.249,Completed,2357,2043
SSI,314,50,50,0.400,78,0.204,Completed,1929,1615
SSI,314,50,50,0.400,79,0.224,Completed,2129,1815
SSI,314,50,50,0.400,80,0.261,Completed,2398,2084
SSI,314,50,50,0.400,81,0.242,Completed,2307,1993
SSI,314,50,50,0.400,82,0.255,Completed,2323,2009
SSI,314,50,50,0.400,83,0.229,Completed,2194,1880
SSI,314,50,50,0.400,84,0.256,Completed,2378,2064
SSI,314,50,50,0.400,85,0.198,Completed,1918,1604
SSI,314,50,50,0.400,86,0.252,Completed,2354,2040
SSI,314,50,50,0.400,87,0.318,Completed,2540,2226
SSI,314,50,50,0.400,88,0.283,Completed,2337,2023
SSI,314,50,50,0.400,89,0.212,Completed,2031,1717
SSI,314,50,50,0.400,90,0.230,Completed,2177,1863
SSI,314,50,50,0.400,91,0.225,Completed,2179,1865
SSI,314,50,50,0.400,92,0.182,Completed,1780,1466
SSI,314,50,50,0.400,93,0.287,Completed,2695,2381
SSI,314,50,50,0.400,94,0.261,Completed,2513,2199
SSI,314,50,50,0.400,95,0.285,Completed,2653,2339
SSI,314,50,50,0.400,96,0.241,Completed,2197,1883
SSI,314,50,50,0.400,97,0.227,Completed,2146,1832
SSI,314,50,50,0.400,98,0.239,Completed,2196,1882
SSI,314,50,50,0.400,99,0.255,Completed,2436,2122
SSI,314,50,50,0.410,0,0.339,Completed,3166,2852
SSI,314,50,50,0.410,1,0.386,Completed,3475,3161
SSI,314,50,50,0.410,2,0.349,Completed,3262,2948
SSI,314,50,50,0.410,3,0.294,Completed,2777,2463
SSI,314,50,50,0.410,4,0.297,Completed,2677,2363
SSI,314,50,50,0.410,5,0.285,Completed,2692,2378
SSI,314,50,50,0.410,6,0.382,Completed,3268,2954
SSI,314,50,50,0.410,7,0.354,Completed,3268,2954
SSI,314,50,50,0.410,8,0.416,Completed,3738,3424
SSI,314,50,50,0.410,9,0.378,Completed,3364,3050
SSI,314,50,50,0.410,10,0.312,Completed,2932,2618
SSI,314,50,50,0.410,11,0.316,Completed,2896,2582
SSI,314,50,50,0.410,12,0.290,Completed,2729,2415
SSI,314,50,50,0.410,13,0.299,Completed,2757,2443
SSI,314,50,50,0.410,14,0.322,Completed,2981,2667
SSI,314,50,50,0.410,15,0.318,Completed,2842,2528
SSI,314,50,50,0.410,16,0.332,Completed,3072,2758
SSI,314,50,50,0.410,17,0.377,Completed,3351,3037
SSI,314,50,50,0.410,18,0.297,Completed,2775,2461
SSI,314,50,50,0.410,19,0.464,Completed,3955,3641
SSI,314,50,50,0.410,20,0.290,Completed,2736,2422
SSI,314,50,50,0.410,21,0.374,Completed,2905,2591
SSI,314,50,50,0.410,22,0.283,Completed,2680,2366
SSI,314,50,50,0.410,23,0.397,Completed,2830,2516
SSI,314,50,50,0.410,24,0.318,Completed,2766,2452
SSI,314,50,50,0.410,25,0.321,Completed,3033,2719
SSI,314,50,50,0.410,26,0.373,Completed,3266,2952
SSI,314,50,50,0.410,27,0.257,Completed,2454,2140
SSI,314,50,50,0.410,28,0.242,Completed,2355,2041
SSI,314,50,50,0.410,29,0.307,Completed,2813,2499
SSI,314,50,50,0.410,30,0.264,Completed,2545,2231
SSI,314,50,50,0.410,31,0.264,Completed,2531,2217
SSI,314,50,50,0.410,32,0.304,Completed,2884,2570
SSI,314,50,50,0.410,33,0.310,Completed,2885,2571
SSI,314,50,50,0.410,34,0.349,Completed,3168,2854
SSI,314,50,50,0.410,35,0.314,Completed,2902,2588
SSI,314,50,50,0.410,36,0.401,Completed,3532,3218
SSI,314,50,50,0.410,37,0.299,Completed,2719,2405
SSI,314,50,50,0.410,38,0.368,Completed,2905,2591
SSI,314,50,50,0.410,39,0.374,Completed,3266,2952
SSI,314,50,50,0.410,40,0.419,Completed,3820,3506
SSI,314,50,50,0.410,41,0.351,Completed,3224,2910
SSI,314,50,50,0.410,42,0.379,Completed,3505,3191
SSI,314,50,50,0.410,43,0.287,Completed,2699,2385
SSI,314,50,50,0.410,44,0.288,Completed,2702,2388
SSI,314,50,50,0.410,45,0.307,Completed,2771,2457
SSI,314,50,50,0.410,46,0.347,Completed,3024,2710
SSI,314,50,50,0.410,47,0.358,Completed,3034,2720
SSI,314,50,50,0.410,48,0.289,Completed,2617,2303
SSI,314,50,50,0.410,49,0.421,Completed,3002,2688
SSI,314,50,50,0.410,50,0.338,Completed,3009,2695
SSI,314,50,50,0.410,51,0.414,Completed,3427,3113
SSI,314,50,50,0.410,52,0.401,Completed,3341,3027
SSI,314,50,50,0.410,53,0.352,Completed,3008,2694
SSI,314,50,50,0.410,54,0.335,Completed,3049,2735
SSI,314,50,50,0.410,55,0.326,Completed,2933,2619
SSI,314,50,50,0.410,56,0.350,Completed,3102,2788
SSI,314,50,50,0.410,57,0.359,Completed,3301,2987
SSI,314,50,50,0.410,58,0.301,Completed,2811,2497
SSI,314,50,50,0.410,59,0.301,Completed,2792,2478
SSI,314,50,50,0.410,60,0.319,Completed,2947,2633
SSI,314,50,50,0.410,61,0.265,Completed,2537,2223
SSI,314,50,50,0.410,62,0.315,Completed,2831,2517
SSI,314,50,50,0.410,63,0.341,Completed,3119,2805
SSI,314,50,50,0.410,64,0.275,Completed,2539,2225
SSI,314,50,50,0.410,65,0.292,Completed,2734,2420
SSI,314,50,50,0.410,66,0.297,Completed,2763,2449
SSI,314,50,50,0.410,67,0.412,Completed,3662,3348
SSI,314,50,50,0.410,68,0.371,Completed,2526,2212
SSI,314,50,50,0.410,69,0.387,Completed,2519,2205
SSI,314,50,50,0.410,70,0.437,Completed,3700,3386
SSI,314,50,50,0.410,71,0.405,Completed,3669,3355
SSI,314,50,50,0.410,72,0.273,Completed,2574,2260
SSI,314,50,50,0.410,73,0.345,Completed,3147,2833
SSI,314,50,50,0.410,74,0.366,Completed,3329,3015
SSI,314,50,50,0.410,75,0.327,Completed,2789,2475
SSI,314,50,50,0.410,76,0.345,Completed,3171,2857
SSI,314,50,50,0.410,77,0.288,Completed,2775,2461
SSI,314,50,50,0.410,78,0.343,Completed,2896,2582
SSI,314,50,50,0.410,79,0.317,Completed,2924,2610
SSI,314,50,50,0.410,80,0.334,Completed,2758,2444
SSI,314,50,50,0.410,81,0.346,Completed,3166,2852
SSI,314,50,50,0.410,82,0.311,Completed,2877,2563
SSI,314,50,50,0.410,83,0.382,Completed,3392,3078
SSI,314,50,50,0.410,84,0.407,Completed,3343,3029
SSI,314,50,50,0.410,85,0.286,Completed,2650,2336
SSI,314,50,50,0.410,86,0.237,Completed,2263,1949
SSI,314,50,50,0.410,87,0.310,Completed,2884,2570
SSI,314,50,50,0.410,88,0.374,Completed,3362,3048
SSI,314,50,50,0.410,89,0.308,Completed,2797,2483
SSI,314,50,50,0.410,90,0.265,Completed,2518,2204
SSI,314,50,50,0.410,91,0.315,Completed,2857,2543
SSI,314,50,50,0.410,92,0.234,Completed,2249,1935
SSI,314,50,50,0.410,93,0.318,Completed,2941,2627
SSI,314,50,50,0.410,94,0.359,Completed,3222,2908
SSI,314,50,50,0.410,95,0.332,Completed,2929,2615
SSI,314,50,50,0.410,96,0.293,Completed,2759,2445
SSI,314,50,50,0.410,97,0.344,Completed,3098,2784
SSI,314,50,50,0.410,98,0.352,Completed,3175,2861
SSI,314,50,50,0.410,99,0.296,Completed,2795,2481
SSI,314,50,50,0.420,0,0.424,Completed,3438,3124
SSI,314,50,50,0.420,1,0.567,Completed,5024,4710
SSI,314,50,50,0.420,2,0.565,Completed,4391,4077
SSI,314,50,50,0.420,3,0.555,Completed,3890,3576
SSI,314,50,50,0.420,4,0.680,Completed,4595,4281
SSI,314,50,50,0.420,5,0.622,Completed,4042,3728
SSI,314,50,50,0.420,6,0.731,Completed,5102,4788
SSI,314,50,50,0.420,7,0.749,Completed,4512,4198
SSI,314,50,50,0.420,8,1.012,Completed,5679,5365
SSI,314,50,50,0.420,9,0.629,Completed,3710,3396
SSI,314,50,50,0.420,10,0.468,Completed,4296,3982
SSI,314,50,50,0.420,11,0.389,Completed,3635,3321
SSI,314,50,50,0.420,12,0.747,Completed,6438,6124
SSI,314,50,50,0.420,13,0.523,Completed,4706,4392
SSI,314,50,50,0.420,14,0.552,Completed,4776,4462
SSI,314,50,50,0.420,15,0.447,Completed,3943,3629
SSI,314,50,50,0.420,16,0.430,Completed,3913,3599
SSI,314,50,50,0.420,17,0.470,Completed,4214,3900
SSI,314,50,50,0.420,18,0.490,Completed,4145,3831
SSI,314,50,50,0.420,19,0.440,Completed,3732,3418
SSI,314,50,50,0.420,20,0.675,Completed,5679,5365
SSI,314,50,50,0.420,21,0.741,Completed,6146,5832
SSI,314,50,50,0.420,22,0.506,Completed,4371,4057
SSI,314,50,50,0.420,23,0.520,Completed,4333,4019
SSI,314,50,50,0.420,24,0.490,Completed,4275,3961
SSI,314,50,50,0.420,25,0.499,Completed,3963,3649
SSI,314,50,50,0.420,26,0.800,Completed,4852,4538
SSI,314,50,50,0.420,27,0.629,Completed,4012,3698
SSI,314,50,50,0.420,28,0.512,Completed,3511,3197
SSI,314,50,50,0.420,29,0.575,Completed,4152,3838
SSI,314,50,50,0.420,30,0.901,Completed,5624,5310
SSI,314,50,50,0.420,31,0.470,Completed,3769,3455
SSI,314,50,50,0.420,32,0.596,Completed,4223,3909
SSI,314,50,50,0.420,33,0.451,Completed,3878,3564
SSI,314,50,50,0.420,34,0.415,Completed,3712,3398
SSI,314,50,50,0.420,35,0.512,Completed,4379,4065
SSI,314,50,50,0.420,36,0.607,Completed,4947,4633
SSI,314,50,50,0.420,37,0.531,Completed,4033,3719
SSI,314,50,50,0.420,38,0.597,Completed,5010,4696
SSI,314,50,50,0.420,39,0.492,Completed,4149,3835
SSI,314,50,50,0.420,40,0.488,Completed,4307,3993
SSI,314,50,50,0.420,41,0.680,Completed,5133,4819
SSI,314,50,50,0.420,42,0.498,Completed,4116,3802
SSI,314,50,50,0.420,43,0.543,Completed,4399,4085
SSI,314,50,50,0.420,44,0.459,Completed,3908,3594
SSI,314,50,50,0.420,45,0.500,Completed,4172,3858
SSI,314,50,50,0.420,46,0.528,Completed,4340,4026
SSI,314,50,50,0.420,47,0.637,Completed,5087,4773
SSI,314,50,50,0.420,48,0.537,Completed,4533,4219
SSI,314,50,50,0.420,49,0.484,Completed,4069,3755
SSI,314,50,50,0.420,50,0.659,Completed,5232,4918
SSI,314,50,50,0.420,51,0.551,Completed,4456,4142
SSI,314,50,50,0.420,52,0.553,Completed,4577,4263
SSI,314,50,50,0.420,53,0.442,Completed,3852,3538
SSI,314,50,50,0.420,54,0.550,Completed,4622,4308
SSI,314,50,50,0.420,55,0.525,Completed,4022,3708
SSI,314,50,50,0.420,56,0.509,Completed,4328,4014
SSI,314,50,50,0.420,57,0.561,Completed,4147,3833
SSI,314,50,50,0.420,58,0.434,Completed,3727,3413
SSI,314,50,50,0.420,59,0.624,Completed,5003,4689
SSI,314,50,50,0.420,60,0.745,Completed,5708,5394
SSI,314,50,50,0.420,61,0.576,Completed,4604,4290
SSI,314,50,50,0.420,62,0.464,Completed,3833,3519
SSI,314,50,50,0.420,63,0.544,Completed,4255,3941
SSI,314,50,50,0.420,64,0.582,Completed,4586,4272
SSI,314,50,50,0.420,65,0.630,Completed,4559,4245
SSI,314,50,50,0.420,66,0.655,Completed,4795,4481
SSI,314,50,50,0.420,67,0.467,Completed,3975,3661
SSI,314,50,50,0.420,68,0.514,Completed,4375,4061
SSI,314,50,50,0.420,69,0.446,Completed,3816,3502
SSI,314,50,50,0.420,70,0.543,Completed,4586,4272
SSI,314,50,50,0.420,71,0.421,Completed,3494,3180
SSI,314,50,50,0.420,72,0.553,Completed,4657,4343
SSI,314,50,50,0.420,73,0.786,Completed,6521,6207
SSI,314,50,50,0.420,74,0.424,Completed,3500,3186
SSI,314,50,50,0.420,75,0.396,Completed,3484,3170
SSI,314,50,50,0.420,76,0.457,Completed,3446,3132
SSI,314,50,50,0.420,77,0.539,Completed,4034,3720
SSI,314,50,50,0.420,78,0.483,Completed,3777,3463
SSI,314,50,50,0.420,79,0.440,Completed,3713,3399
SSI,314,50,50,0.420,80,0.380,Completed,3388,3074
SSI,314,50,50,0.420,81,0.383,Completed,3207,2893
SSI,314,50,50,0.420,82,0.499,Completed,4204,3890
SSI,314,50,50,0.420,83,0.420,Completed,3571,3257
SSI,314,50,50,0.420,84,0.595,Completed,4833,4519
SSI,314,50,50,0.420,85,0.514,Completed,4383,4069
SSI,314,50,50,0.420,86,0.646,Completed,5191,4877
SSI,314,50,50,0.420,87,0.671,Completed,5152,4838
SSI,314,50,50,0.420,88,0.580,Completed,4795,4481
SSI,314,50,50,0.420,89,0.557,Completed,4350,4036
SSI,314,50,50,0.420,90,0.608,Completed,4660,4346
SSI,314,50,50,0.420,91,0.496,Completed,4083,3769
SSI,314,50,50,0.420,92,0.418,Completed,3659,3345
SSI,314,50,50,0.420,93,0.542,Completed,4341,4027
SSI,314,50,50,0.420,94,0.443,Completed,3867,3553
SSI,314,50,50,0.420,95,0.460,Completed,3853,3539
SSI,314,50,50,0.420,96,0.545,Completed,4624,4310
SSI,314,50,50,0.420,97,0.687,Completed,5420,5106
SSI,314,50,50,0.420,98,0.490,Completed,3836,3522
SSI,314,50,50,0.420,99,0.628,Completed,4970,4656
SSI,314,50,50,0.430,0,0.816,Completed,6505,6191
SSI,314,50,50,0.430,1,0.803,Completed,6667,6353
SSI,314,50,50,0.430,2,1.055,Completed,8423,8109
SSI,314,50,50,0.430,3,0.850,Completed,7089,6775
SSI,314,50,50,0.430,4,1.430,Completed,10882,10568
SSI,314,50,50,0.430,5,1.008,Completed,8151,7837
SSI,314,50,50,0.430,6,0.770,Completed,6214,5900
SSI,314,50,50,0.430,7,0.638,Completed,5362,5048
SSI,314,50,50,0.430,8,0.882,Completed,6915,6601
SSI,314,50,50,0.430,9,1.058,Completed,7888,7574
SSI,314,50,50,0.430,10,1.259,Completed,9854,9540
SSI,314,50,50,0.430,11,0.873,Completed,7056,6742
SSI,314,50,50,0.430,12,0.876,Completed,7170,6856
SSI,314,50,50,0.430,13,0.623,Completed,5121,4807
SSI,314,50,50,0.430,14,0.885,Completed,7101,6787
SSI,314,50,50,0.430,15,1.524,Completed,11353,11039
SSI,314,50,50,0.430,16,1.662,Completed,12527,12213
SSI,314,50,50,0.430,17,0.783,Completed,5883,5569
SSI,314,50,50,0.430,18,0.907,Completed,7034,6720
SSI,314,50,50,0.430,19,0.641,Completed,4712,4398
SSI,314,50,50,0.430,20,0.845,Completed,6526,6212
SSI,314,50,50,0.430,21,0.956,Completed,7572,7258
SSI,314,50,50,0.430,22,0.803,Completed,6696,6382
SSI,314,50,50,0.430,23,0.876,Completed,7268,6954
SSI,314,50,50,0.430,24,0.878,Completed,7194,6880
SSI,314,50,50,0.430,25,0.785,Completed,6327,6013
SSI,314,50,50,0.430,26,2.029,Completed,15324,15010
SSI,314,50,50,0.430,27,0.789,Completed,6660,6346
SSI,314,50,50,0.430,28,0.879,Completed,6708,6394
SSI,314,50,50,0.430,29,0.669,Completed,5598,5284
SSI,314,50,50,0.430,30,0.964,Completed,7389,7075
SSI,314,50,50,0.430,31,0.880,Completed,6486,6172
SSI,314,50,50,0.430,32,1.200,Completed,9405,9091
SSI,314,50,50,0.430,33,0.793,Completed,6607,6293
SSI,314,50,50,0.430,34,1.051,Completed,8430,8116
SSI,314,50,50,0.430,35,1.013,Completed,7870,7556
SSI,314,50,50,0.430,36,0.821,Completed,6426,6112
SSI,314,50,50,0.430,37,0.776,Completed,6057,5743
SSI,314,50,50,0.430,38,0.985,Completed,7927,7613
SSI,314,50,50,0.430,39,1.233,Completed,9609,9295
SSI,314,50,50,0.430,40,0.997,Completed,7871,7557
SSI,314,50,50,0.430,41,1.017,Completed,7988,7674
SSI,314,50,50,0.430,42,1.103,Completed,8049,7735
SSI,314,50,50,0.430,43,0.815,Completed,6630,6316
SSI,314,50,50,0.430,44,0.664,Completed,5418,5104
SSI,314,50,50,0.430,45,0.961,Completed,7617,7303
SSI,314,50,50,0.430,46,0.796,Completed,6405,6091
SSI,314,50,50,0.430,47,0.879,Completed,7157,6843
SSI,314,50,50,0.430,48,1.081,Completed,7612,7298
SSI,314,50,50,0.430,49,1.256,Completed,8454,8140
SSI,314,50,50,0.430,50,1.023,Completed,7186,6872
SSI,314,50,50,0.430,51,1.387,Completed,9169,8855
SSI,314,50,50,0.430,52,1.082,Completed,7055,6741
SSI,314,50,50,0.430,53,1.036,Completed,6761,6447
SSI,314,50,50,0.430,54,1.306,Completed,9165,8851
SSI,314,50,50,0.430,55,0.913,Completed,5806,5492
SSI,314,50,50,0.430,56,0.781,Completed,5620,5306
SSI,314,50,50,0.430,57,0.770,Completed,5905,5591
SSI,314,50,50,0.430,58,0.780,Completed,5657,5343
SSI,314,50,50,0.430,59,0.817,Completed,6202,5888
SSI,314,50,50,0.430,60,0.874,Completed,6590,6276
SSI,314,50,50,0.430,61,0.749,Completed,5484,5170
SSI,314,50,50,0.430,62,1.391,Completed,10018,9704
SSI,314,50,50,0.430,63,0.714,Completed,5606,5292
SSI,314,50,50,0.430,64,0.928,Completed,7095,6781
SSI,314,50,50,0.430,65,0.753,Completed,6206,5892
SSI,314,50,50,0.430,66,0.959,Completed,7033,6719
SSI,314,50,50,0.430,67,1.318,Completed,9312,8998
SSI,314,50,50,0.430,68,0.996,Completed,7883,7569
SSI,314,50,50,0.430,69,0.614,Completed,5091,4777
SSI,314,50,50,0.430,70,1.449,Completed,10799,10485
SSI,314,50,50,0.430,71,1.018,Completed,7706,7392
SSI,314,50,50,0.430,72,1.371,Completed,10618,10304
SSI,314,50,50,0.430,73,0.695,Completed,5608,5294
SSI,314,50,50,0.430,74,0.836,Completed,6635,6321
SSI,314,50,50,0.430,75,0.987,Completed,7452,7138
SSI,314,50,50,0.430,76,0.779,Completed,6238,5924
SSI,314,50,50,0.430,77,1.181,Completed,8858,8544
SSI,314,50,50,0.430,78,0.819,Completed,6656,6342
SSI,314,50,50,0.430,79,0.700,Completed,5646,5332
SSI,314,50,50,0.430,80,0.856,Completed,6857,6543
SSI,314,50,50,0.430,81,0.839,Completed,6396,6082
SSI,314,50,50,0.430,82,0.679,Completed,5605,5291
SSI,314,50,50,0.430,83,0.866,Completed,6649,6335
SSI,314,50,50,0.430,84,0.991,Completed,7904,7590
SSI,314,50,50,0.430,85,0.859,Completed,7090,6776
SSI,314,50,50,0.430,86,1.162,Completed,9228,8914
SSI,314,50,50,0.430,87,1.145,Completed,8707,8393
SSI,314,50,50,0.430,88,0.742,Completed,5881,5567
SSI,314,50,50,0.430,89,0.503,Completed,4391,4077
SSI,314,50,50,0.430,90,0.819,Completed,6485,6171
SSI,314,50,50,0.430,91,0.817,Completed,6624,6310
SSI,314,50,50,0.430,92,1.091,Completed,8622,8308
SSI,314,50,50,0.430,93,1.038,Completed,7617,7303
SSI,314,50,50,0.430,94,1.100,Completed,8471,8157
SSI,314,50,50,0.430,95,0.937,Completed,7652,7338
SSI,314,50,50,0.430,96,0.700,Completed,5920,5606
SSI,314,50,50,0.430,97,0.830,Completed,6416,6102
SSI,314,50,50,0.430,98,0.665,Completed,5289,4975
SSI,314,50,50,0.430,99,0.836,Completed,6031,5717
SSI,314,50,50,0.440,0,1.916,Completed,14449,14135
SSI,314,50,50,0.440,1,2.236,Completed,17087,16773
SSI,314,50,50,0.440,2,1.672,Completed,12451,12137
SSI,314,50,50,0.440,3,2.003,Completed,15016,14702
SSI,314,50,50,0.440,4,5.635,Completed,40119,39805
SSI,314,50,50,0.440,5,1.225,Completed,9919,9605
SSI,314,50,50,0.440,6,1.777,Completed,12731,12417
SSI,314,50,50,0.440,7,2.036,Completed,14628,14314
SSI,314,50,50,0.440,8,1.117,Completed,8881,8567
SSI,314,50,50,0.440,9,3.118,Completed,22601,22287
SSI,314,50,50,0.440,10,1.736,Completed,12313,11999
SSI,314,50,50,0.440,11,2.635,Completed,18613,18299
SSI,314,50,50,0.440,12,1.651,Completed,12500,12186
SSI,314,50,50,0.440,13,1.739,Completed,13212,12898
SSI,314,50,50,0.440,14,1.709,Completed,12823,12509
SSI,314,50,50,0.440,15,1.918,Completed,15091,14777
SSI,314,50,50,0.440,16,1.309,Completed,10311,9997
SSI,314,50,50,0.440,17,2.668,Completed,18986,18672
SSI,314,50,50,0.440,18,1.798,Completed,14008,13694
SSI,314,50,50,0.440,19,1.490,Completed,11511,11197
SSI,314,50,50,0.440,20,1.844,Completed,13617,13303
SSI,314,50,50,0.440,21,1.312,Completed,10488,10174
SSI,314,50,50,0.440,22,1.147,Completed,8619,8305
SSI,314,50,50,0.440,23,2.199,Completed,16754,16440
SSI,314,50,50,0.440,24,1.301,Completed,10181,9867
SSI,314,50,50,0.440,25,1.810,Completed,14322,14008
SSI,314,50,50,0.440,26,1.604,Completed,12583,12269
SSI,314,50,50,0.440,27,2.191,Completed,16888,16574
SSI,314,50,50,0.440,28,2.501,Completed,18719,18405
SSI,314,50,50,0.440,29,2.982,Completed,22066,21752
SSI,314,50,50,0.440,30,2.350,Completed,18109,17795
SSI,314,50,50,0.440,31,1.297,Completed,10207,9893
SSI,314,50,50,0.440,32,1.572,Completed,11029,10715
